LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
EU28,PASSCAR,TOT,PC_CHG,M,1988-08,6.358974359,
EU28,PASSCAR,TOT,PC_CHG,M,1988-09,-0.867888139,
EU28,PASSCAR,TOT,PC_CHG,M,1988-10,-9.046692607,
EU28,PASSCAR,TOT,PC_CHG,M,1988-11,5.347593583,
EU28,PASSCAR,TOT,PC_CHG,M,1988-12,3.45177665,
EU28,PASSCAR,TOT,PC_CHG,M,1989-01,2.060843965,
EU28,PASSCAR,TOT,PC_CHG,M,1989-02,2.403846154,
EU28,PASSCAR,TOT,PC_CHG,M,1989-03,-9.014084507,
EU28,PASSCAR,TOT,PC_CHG,M,1989-04,5.469556244,
EU28,PASSCAR,TOT,PC_CHG,M,1989-05,-0.097847358,
EU28,PASSCAR,TOT,PC_CHG,M,1989-06,3.036238981,
EU28,PASSCAR,TOT,PC_CHG,M,1989-07,-6.178707224,
EU28,PASSCAR,TOT,PC_CHG,M,1989-08,8.308004053,
EU28,PASSCAR,TOT,PC_CHG,M,1989-09,-6.828811974,
EU28,PASSCAR,TOT,PC_CHG,M,1989-10,1.40562249,
EU28,PASSCAR,TOT,PC_CHG,M,1989-11,0.792079208,
EU28,PASSCAR,TOT,PC_CHG,M,1989-12,-2.554027505,
EU28,PASSCAR,TOT,PC_CHG,M,1990-01,1.209677419,
EU28,PASSCAR,TOT,PC_CHG,M,1990-02,-5.278884462,
EU28,PASSCAR,TOT,PC_CHG,M,1990-03,3.470031546,
EU28,PASSCAR,TOT,PC_CHG,M,1990-04,-4.06504065,
EU28,PASSCAR,TOT,PC_CHG,M,1990-05,3.389830508,
EU28,PASSCAR,TOT,PC_CHG,M,1990-06,-5.327868852,
EU28,PASSCAR,TOT,PC_CHG,M,1990-07,-1.83982684,
EU28,PASSCAR,TOT,PC_CHG,M,1990-08,3.858875413,
EU28,PASSCAR,TOT,PC_CHG,M,1990-09,-0.8492569,
EU28,PASSCAR,TOT,PC_CHG,M,1990-10,-5.888650964,
EU28,PASSCAR,TOT,PC_CHG,M,1990-11,-1.478953356,
EU28,PASSCAR,TOT,PC_CHG,M,1990-12,-2.540415704,
EU28,PASSCAR,TOT,PC_CHG,M,1991-01,-2.014218009,
EU28,PASSCAR,TOT,PC_CHG,M,1991-02,-5.562273277,
EU28,PASSCAR,TOT,PC_CHG,M,1991-03,8.834827145,
EU28,PASSCAR,TOT,PC_CHG,M,1991-04,-4.705882353,
EU28,PASSCAR,TOT,PC_CHG,M,1991-05,0.12345679,
EU28,PASSCAR,TOT,PC_CHG,M,1991-06,-0.246609125,
EU28,PASSCAR,TOT,PC_CHG,M,1991-07,3.213844252,
EU28,PASSCAR,TOT,PC_CHG,M,1991-08,3.71257485,
EU28,PASSCAR,TOT,PC_CHG,M,1991-09,-3.579676674,
EU28,PASSCAR,TOT,PC_CHG,M,1991-10,-2.395209581,
EU28,PASSCAR,TOT,PC_CHG,M,1991-11,0.490797546,
EU28,PASSCAR,TOT,PC_CHG,M,1991-12,1.587301587,
EU28,PASSCAR,TOT,PC_CHG,M,1992-01,2.764423077,
EU28,PASSCAR,TOT,PC_CHG,M,1992-02,-2.339181287,
EU28,PASSCAR,TOT,PC_CHG,M,1992-03,-4.910179641,
EU28,PASSCAR,TOT,PC_CHG,M,1992-04,11.71284635,
EU28,PASSCAR,TOT,PC_CHG,M,1992-05,-3.833145434,
EU28,PASSCAR,TOT,PC_CHG,M,1992-06,-7.971864009,
EU28,PASSCAR,TOT,PC_CHG,M,1992-07,1.401273885,
EU28,PASSCAR,TOT,PC_CHG,M,1992-08,-2.386934673,
EU28,PASSCAR,TOT,PC_CHG,M,1992-09,3.861003861,
EU28,PASSCAR,TOT,PC_CHG,M,1992-10,-0.495662949,
EU28,PASSCAR,TOT,PC_CHG,M,1992-11,2.241594022,
EU28,PASSCAR,TOT,PC_CHG,M,1992-12,26.43118149,
EU28,PASSCAR,TOT,PC_CHG,M,1993-01,-32.3699422,
EU28,PASSCAR,TOT,PC_CHG,M,1993-02,7.407407407,
EU28,PASSCAR,TOT,PC_CHG,M,1993-03,0.795755968,
EU28,PASSCAR,TOT,PC_CHG,M,1993-04,0.263157895,
EU28,PASSCAR,TOT,PC_CHG,M,1993-05,-0.262467192,
EU28,PASSCAR,TOT,PC_CHG,M,1993-06,-3.026315789,
EU28,PASSCAR,TOT,PC_CHG,M,1993-07,6.105834464,
EU28,PASSCAR,TOT,PC_CHG,M,1993-08,2.301790281,
EU28,PASSCAR,TOT,PC_CHG,M,1993-09,-1.75,
EU28,PASSCAR,TOT,PC_CHG,M,1993-10,1.017811705,
EU28,PASSCAR,TOT,PC_CHG,M,1993-11,0.377833753,
EU28,PASSCAR,TOT,PC_CHG,M,1993-12,-2.25846926,
EU28,PASSCAR,TOT,PC_CHG,M,1994-01,7.57381258,
EU28,PASSCAR,TOT,PC_CHG,M,1994-02,-1.312649165,
EU28,PASSCAR,TOT,PC_CHG,M,1994-03,3.022974607,
EU28,PASSCAR,TOT,PC_CHG,M,1994-04,-5.633802817,
EU28,PASSCAR,TOT,PC_CHG,M,1994-05,6.71641791,
EU28,PASSCAR,TOT,PC_CHG,M,1994-06,2.447552448,
EU28,PASSCAR,TOT,PC_CHG,M,1994-07,-6.939704209,
EU28,PASSCAR,TOT,PC_CHG,M,1994-08,3.300733496,
EU28,PASSCAR,TOT,PC_CHG,M,1994-09,0.828402367,
EU28,PASSCAR,TOT,PC_CHG,M,1994-10,-2.699530516,
EU28,PASSCAR,TOT,PC_CHG,M,1994-11,0.361881785,
EU28,PASSCAR,TOT,PC_CHG,M,1994-12,4.206730769,
EU28,PASSCAR,TOT,PC_CHG,M,1995-01,-4.61361015,
EU28,PASSCAR,TOT,PC_CHG,M,1995-02,-0.604594921,
EU28,PASSCAR,TOT,PC_CHG,M,1995-03,-0.486618005,
EU28,PASSCAR,TOT,PC_CHG,M,1995-04,-0.488997555,
EU28,PASSCAR,TOT,PC_CHG,M,1995-05,2.948402948,
EU28,PASSCAR,TOT,PC_CHG,M,1995-06,10.14319809,
EU28,PASSCAR,TOT,PC_CHG,M,1995-07,-12.7843987,
EU28,PASSCAR,TOT,PC_CHG,M,1995-08,2.48447205,
EU28,PASSCAR,TOT,PC_CHG,M,1995-09,1.454545455,
EU28,PASSCAR,TOT,PC_CHG,M,1995-10,-3.584229391,
EU28,PASSCAR,TOT,PC_CHG,M,1995-11,7.434944238,
EU28,PASSCAR,TOT,PC_CHG,M,1995-12,-2.883506344,
EU28,PASSCAR,TOT,PC_CHG,M,1996-01,4.750593824,
EU28,PASSCAR,TOT,PC_CHG,M,1996-02,-0.340136054,
EU28,PASSCAR,TOT,PC_CHG,M,1996-03,2.161547213,
EU28,PASSCAR,TOT,PC_CHG,M,1996-04,5.456570156,
EU28,PASSCAR,TOT,PC_CHG,M,1996-05,-5.385427666,
EU28,PASSCAR,TOT,PC_CHG,M,1996-06,-1.116071429,
EU28,PASSCAR,TOT,PC_CHG,M,1996-07,-1.467268623,
EU28,PASSCAR,TOT,PC_CHG,M,1996-08,1.947308133,
EU28,PASSCAR,TOT,PC_CHG,M,1996-09,11.91011236,
EU28,PASSCAR,TOT,PC_CHG,M,1996-10,-10.34136546,
EU28,PASSCAR,TOT,PC_CHG,M,1996-11,-4.70324748,
EU28,PASSCAR,TOT,PC_CHG,M,1996-12,0,
EU28,PASSCAR,TOT,PC_CHG,M,1997-01,-0.235017626,
EU28,PASSCAR,TOT,PC_CHG,M,1997-02,4.829210836,
EU28,PASSCAR,TOT,PC_CHG,M,1997-03,-1.235955056,
EU28,PASSCAR,TOT,PC_CHG,M,1997-04,6.939704209,
EU28,PASSCAR,TOT,PC_CHG,M,1997-05,-5.106382979,
EU28,PASSCAR,TOT,PC_CHG,M,1997-06,3.475336323,
EU28,PASSCAR,TOT,PC_CHG,M,1997-07,1.73347779,
EU28,PASSCAR,TOT,PC_CHG,M,1997-08,1.064962726,
EU28,PASSCAR,TOT,PC_CHG,M,1997-09,0.316122234,
EU28,PASSCAR,TOT,PC_CHG,M,1997-10,1.680672269,
EU28,PASSCAR,TOT,PC_CHG,M,1997-11,-2.376033058,
EU28,PASSCAR,TOT,PC_CHG,M,1997-12,-0.317460317,
EU28,PASSCAR,TOT,PC_CHG,M,1998-01,2.229299363,
EU28,PASSCAR,TOT,PC_CHG,M,1998-02,1.453790239,
EU28,PASSCAR,TOT,PC_CHG,M,1998-03,1.637666325,
EU28,PASSCAR,TOT,PC_CHG,M,1998-04,-6.948640483,
EU28,PASSCAR,TOT,PC_CHG,M,1998-05,3.67965368,
EU28,PASSCAR,TOT,PC_CHG,M,1998-06,1.565762004,
EU28,PASSCAR,TOT,PC_CHG,M,1998-07,1.849948613,
EU28,PASSCAR,TOT,PC_CHG,M,1998-08,0.100908174,
EU28,PASSCAR,TOT,PC_CHG,M,1998-09,3.125,
EU28,PASSCAR,TOT,PC_CHG,M,1998-10,-1.56402737,
EU28,PASSCAR,TOT,PC_CHG,M,1998-11,2.383316783,
EU28,PASSCAR,TOT,PC_CHG,M,1998-12,-2.424830262,
EU28,PASSCAR,TOT,PC_CHG,M,1999-01,1.391650099,
EU28,PASSCAR,TOT,PC_CHG,M,1999-02,-1.470588235,
EU28,PASSCAR,TOT,PC_CHG,M,1999-03,2.885572139,
EU28,PASSCAR,TOT,PC_CHG,M,1999-04,-0.290135397,
EU28,PASSCAR,TOT,PC_CHG,M,1999-05,-1.163918526,
EU28,PASSCAR,TOT,PC_CHG,M,1999-06,1.864573111,
EU28,PASSCAR,TOT,PC_CHG,M,1999-07,3.66088632,
EU28,PASSCAR,TOT,PC_CHG,M,1999-08,-4.553903346,
EU28,PASSCAR,TOT,PC_CHG,M,1999-09,1.071080818,
EU28,PASSCAR,TOT,PC_CHG,M,1999-10,-1.637764933,
EU28,PASSCAR,TOT,PC_CHG,M,1999-11,-2.546523017,
EU28,PASSCAR,TOT,PC_CHG,M,1999-12,-2.914572864,
EU28,PASSCAR,TOT,PC_CHG,M,2000-01,6.418219462,
EU28,PASSCAR,TOT,PC_CHG,M,2000-02,-0.486381323,
EU28,PASSCAR,TOT,PC_CHG,M,2000-03,0.391006843,
EU28,PASSCAR,TOT,PC_CHG,M,2000-04,-1.655306719,
EU28,PASSCAR,TOT,PC_CHG,M,2000-05,2.673267327,
EU28,PASSCAR,TOT,PC_CHG,M,2000-06,-8.003857281,
EU28,PASSCAR,TOT,PC_CHG,M,2000-07,3.773584906,
EU28,PASSCAR,TOT,PC_CHG,M,2000-08,1.212121212,
EU28,PASSCAR,TOT,PC_CHG,M,2000-09,-0.698602794,
EU28,PASSCAR,TOT,PC_CHG,M,2000-10,-3.216080402,
EU28,PASSCAR,TOT,PC_CHG,M,2000-11,2.388369678,
EU28,PASSCAR,TOT,PC_CHG,M,2000-12,-0.304259635,
EU28,PASSCAR,TOT,PC_CHG,M,2001-01,0.2034588,
EU28,PASSCAR,TOT,PC_CHG,M,2001-02,0.304568528,
EU28,PASSCAR,TOT,PC_CHG,M,2001-03,2.327935223,
EU28,PASSCAR,TOT,PC_CHG,M,2001-04,-0.989119683,
EU28,PASSCAR,TOT,PC_CHG,M,2001-05,2.497502498,
EU28,PASSCAR,TOT,PC_CHG,M,2001-06,-0.292397661,
EU28,PASSCAR,TOT,PC_CHG,M,2001-07,-2.737047898,
EU28,PASSCAR,TOT,PC_CHG,M,2001-08,0.703517588,
EU28,PASSCAR,TOT,PC_CHG,M,2001-09,-0.499001996,
EU28,PASSCAR,TOT,PC_CHG,M,2001-10,0.601805416,
EU28,PASSCAR,TOT,PC_CHG,M,2001-11,-0.199401795,
EU28,PASSCAR,TOT,PC_CHG,M,2001-12,-3.596403596,
EU28,PASSCAR,TOT,PC_CHG,M,2002-01,3.005181347,
EU28,PASSCAR,TOT,PC_CHG,M,2002-02,0,
EU28,PASSCAR,TOT,PC_CHG,M,2002-03,-3.621730382,
EU28,PASSCAR,TOT,PC_CHG,M,2002-04,3.75782881,
EU28,PASSCAR,TOT,PC_CHG,M,2002-05,-3.722334004,
EU28,PASSCAR,TOT,PC_CHG,M,2002-06,-0.208986416,
EU28,PASSCAR,TOT,PC_CHG,M,2002-07,2.094240838,
EU28,PASSCAR,TOT,PC_CHG,M,2002-08,1.641025641,
EU28,PASSCAR,TOT,PC_CHG,M,2002-09,-1.816347124,
EU28,PASSCAR,TOT,PC_CHG,M,2002-10,1.130524152,
EU28,PASSCAR,TOT,PC_CHG,M,2002-11,-1.829268293,
EU28,PASSCAR,TOT,PC_CHG,M,2002-12,9.316770186,
EU28,PASSCAR,TOT,PC_CHG,M,2003-01,-10.49536985,
EU28,PASSCAR,TOT,PC_CHG,M,2003-02,2.118840148,
EU28,PASSCAR,TOT,PC_CHG,M,2003-03,-0.842043006,
EU28,PASSCAR,TOT,PC_CHG,M,2003-04,-2.3649153,
EU28,PASSCAR,TOT,PC_CHG,M,2003-05,-0.122071064,
EU28,PASSCAR,TOT,PC_CHG,M,2003-06,1.418542276,
EU28,PASSCAR,TOT,PC_CHG,M,2003-07,3.531111069,
EU28,PASSCAR,TOT,PC_CHG,M,2003-08,-0.886324802,
EU28,PASSCAR,TOT,PC_CHG,M,2003-09,-0.232993827,
EU28,PASSCAR,TOT,PC_CHG,M,2003-10,-0.155878328,
EU28,PASSCAR,TOT,PC_CHG,M,2003-11,-0.381485006,
EU28,PASSCAR,TOT,PC_CHG,M,2003-12,-4.661715835,
EU28,PASSCAR,TOT,PC_CHG,M,2004-01,4.525892364,
EU28,PASSCAR,TOT,PC_CHG,M,2004-02,1.169225458,
EU28,PASSCAR,TOT,PC_CHG,M,2004-03,-1.009214332,
EU28,PASSCAR,TOT,PC_CHG,M,2004-04,2.61796654,
EU28,PASSCAR,TOT,PC_CHG,M,2004-05,-1.979019408,
EU28,PASSCAR,TOT,PC_CHG,M,2004-06,-0.714157884,
EU28,PASSCAR,TOT,PC_CHG,M,2004-07,-0.210092478,
EU28,PASSCAR,TOT,PC_CHG,M,2004-08,-3.341712232,
EU28,PASSCAR,TOT,PC_CHG,M,2004-09,3.063812976,
EU28,PASSCAR,TOT,PC_CHG,M,2004-10,2.893699134,
EU28,PASSCAR,TOT,PC_CHG,M,2004-11,-0.782880539,
EU28,PASSCAR,TOT,PC_CHG,M,2004-12,-0.842756749,
EU28,PASSCAR,TOT,PC_CHG,M,2005-01,2.351875334,
EU28,PASSCAR,TOT,PC_CHG,M,2005-02,-4.213834456,
EU28,PASSCAR,TOT,PC_CHG,M,2005-03,2.041332326,
EU28,PASSCAR,TOT,PC_CHG,M,2005-04,-0.308101441,
EU28,PASSCAR,TOT,PC_CHG,M,2005-05,-4.185884534,
EU28,PASSCAR,TOT,PC_CHG,M,2005-06,8.938047561,
EU28,PASSCAR,TOT,PC_CHG,M,2005-07,-2.55076084,
EU28,PASSCAR,TOT,PC_CHG,M,2005-08,-0.740669767,
EU28,PASSCAR,TOT,PC_CHG,M,2005-09,0.205713115,
EU28,PASSCAR,TOT,PC_CHG,M,2005-10,-1.755627912,
EU28,PASSCAR,TOT,PC_CHG,M,2005-11,-0.893205584,
EU28,PASSCAR,TOT,PC_CHG,M,2005-12,0.500097842,
EU28,PASSCAR,TOT,PC_CHG,M,2006-01,6.115413642,
EU28,PASSCAR,TOT,PC_CHG,M,2006-02,-1.399981128,
EU28,PASSCAR,TOT,PC_CHG,M,2006-03,-2.010139275,
EU28,PASSCAR,TOT,PC_CHG,M,2006-04,2.867671535,
EU28,PASSCAR,TOT,PC_CHG,M,2006-05,0.917930202,
EU28,PASSCAR,TOT,PC_CHG,M,2006-06,-2.3845425,
EU28,PASSCAR,TOT,PC_CHG,M,2006-07,-1.228352667,
EU28,PASSCAR,TOT,PC_CHG,M,2006-08,1.823738241,
EU28,PASSCAR,TOT,PC_CHG,M,2006-09,1.336061038,
EU28,PASSCAR,TOT,PC_CHG,M,2006-10,-0.972894061,
EU28,PASSCAR,TOT,PC_CHG,M,2006-11,1.910342257,
EU28,PASSCAR,TOT,PC_CHG,M,2006-12,-0.301185067,
EU28,PASSCAR,TOT,PC_CHG,M,2007-01,-1.853141103,
EU28,PASSCAR,TOT,PC_CHG,M,2007-02,-2.230463152,
EU28,PASSCAR,TOT,PC_CHG,M,2007-03,3.291364435,
EU28,PASSCAR,TOT,PC_CHG,M,2007-04,-3.165741768,
EU28,PASSCAR,TOT,PC_CHG,M,2007-05,2.966169321,
EU28,PASSCAR,TOT,PC_CHG,M,2007-06,1.984752131,
EU28,PASSCAR,TOT,PC_CHG,M,2007-07,0.13427475,
EU28,PASSCAR,TOT,PC_CHG,M,2007-08,0.094481411,
EU28,PASSCAR,TOT,PC_CHG,M,2007-09,0.161026105,
EU28,PASSCAR,TOT,PC_CHG,M,2007-10,-0.228527851,
EU28,PASSCAR,TOT,PC_CHG,M,2007-11,-2.519420995,
EU28,PASSCAR,TOT,PC_CHG,M,2007-12,2.800525583,
EU28,PASSCAR,TOT,PC_CHG,M,2008-01,-2.300824601,
EU28,PASSCAR,TOT,PC_CHG,M,2008-02,0.812826756,
EU28,PASSCAR,TOT,PC_CHG,M,2008-03,-2.834998345,
EU28,PASSCAR,TOT,PC_CHG,M,2008-04,1.456210608,
EU28,PASSCAR,TOT,PC_CHG,M,2008-05,-4.362638171,
EU28,PASSCAR,TOT,PC_CHG,M,2008-06,-1.315144249,
EU28,PASSCAR,TOT,PC_CHG,M,2008-07,-0.390950845,
EU28,PASSCAR,TOT,PC_CHG,M,2008-08,-1.590381341,
EU28,PASSCAR,TOT,PC_CHG,M,2008-09,-4.228238989,
EU28,PASSCAR,TOT,PC_CHG,M,2008-10,-1.578657294,
EU28,PASSCAR,TOT,PC_CHG,M,2008-11,-9.8393915,
EU28,PASSCAR,TOT,PC_CHG,M,2008-12,-0.847687078,
EU28,PASSCAR,TOT,PC_CHG,M,2009-01,-1.706996066,
EU28,PASSCAR,TOT,PC_CHG,M,2009-02,13.38924112,
EU28,PASSCAR,TOT,PC_CHG,M,2009-03,-4.912856044,
EU28,PASSCAR,TOT,PC_CHG,M,2009-04,12.99372462,
EU28,PASSCAR,TOT,PC_CHG,M,2009-05,1.76764941,
EU28,PASSCAR,TOT,PC_CHG,M,2009-06,-0.975871151,
EU28,PASSCAR,TOT,PC_CHG,M,2009-07,4.146911786,
EU28,PASSCAR,TOT,PC_CHG,M,2009-08,-1.057083079,
EU28,PASSCAR,TOT,PC_CHG,M,2009-09,-2.819797819,
EU28,PASSCAR,TOT,PC_CHG,M,2009-10,6.737017818,
EU28,PASSCAR,TOT,PC_CHG,M,2009-11,-4.337993842,
EU28,PASSCAR,TOT,PC_CHG,M,2009-12,-5.925832825,
EU28,PASSCAR,TOT,PC_CHG,M,2010-01,0.049079233,
EU28,PASSCAR,TOT,PC_CHG,M,2010-02,-1.260025061,
EU28,PASSCAR,TOT,PC_CHG,M,2010-03,-1.303112226,
EU28,PASSCAR,TOT,PC_CHG,M,2010-04,-1.628007485,
EU28,PASSCAR,TOT,PC_CHG,M,2010-05,-0.228064761,
EU28,PASSCAR,TOT,PC_CHG,M,2010-06,0.903822524,
EU28,PASSCAR,TOT,PC_CHG,M,2010-07,-5.093283376,
EU28,PASSCAR,TOT,PC_CHG,M,2010-08,-1.196652636,
EU28,PASSCAR,TOT,PC_CHG,M,2010-09,3.12839503,
EU28,PASSCAR,TOT,PC_CHG,M,2010-10,2.106763012,
EU28,PASSCAR,TOT,PC_CHG,M,2010-11,0.105369954,
EU28,PASSCAR,TOT,PC_CHG,M,2010-12,1.163552893,
EU28,PASSCAR,TOT,PC_CHG,M,2011-01,3.30458985,
EU28,PASSCAR,TOT,PC_CHG,M,2011-02,0.400819548,
EU28,PASSCAR,TOT,PC_CHG,M,2011-03,-8.04174716,
EU28,PASSCAR,TOT,PC_CHG,M,2011-04,3.438252614,
EU28,PASSCAR,TOT,PC_CHG,M,2011-05,4.484729955,
EU28,PASSCAR,TOT,PC_CHG,M,2011-06,-11.15173946,
EU28,PASSCAR,TOT,PC_CHG,M,2011-07,6.178167771,
EU28,PASSCAR,TOT,PC_CHG,M,2011-08,1.075798532,
EU28,PASSCAR,TOT,PC_CHG,M,2011-09,-2.271706984,
EU28,PASSCAR,TOT,PC_CHG,M,2011-10,0.829226842,
EU28,PASSCAR,TOT,PC_CHG,M,2011-11,-1.152503598,
EU28,PASSCAR,TOT,PC_CHG,M,2011-12,1.722647144,
EU28,PASSCAR,TOT,PC_CHG,M,2012-01,-4.36843839,
EU28,PASSCAR,TOT,PC_CHG,M,2012-02,-3.301554115,
EU28,PASSCAR,TOT,PC_CHG,M,2012-03,0.923415679,
EU28,PASSCAR,TOT,PC_CHG,M,2012-04,1.112210698,
EU28,PASSCAR,TOT,PC_CHG,M,2012-05,-0.582721671,
EU28,PASSCAR,TOT,PC_CHG,M,2012-06,0.176460074,
EU28,PASSCAR,TOT,PC_CHG,M,2012-07,-4.687560359,
EU28,PASSCAR,TOT,PC_CHG,M,2012-08,3.22457188,
EU28,PASSCAR,TOT,PC_CHG,M,2012-09,0.089240736,
EU28,PASSCAR,TOT,PC_CHG,M,2012-10,-3.969891968,
EU28,PASSCAR,TOT,PC_CHG,M,2012-11,-0.172996563,
EU28,PASSCAR,TOT,PC_CHG,M,2012-12,-2.930536229,
EU28,PASSCAR,TOT,PC_CHG,M,2013-01,-0.566101836,
EU28,PASSCAR,TOT,PC_CHG,M,2013-02,1.729336616,
EU28,PASSCAR,TOT,PC_CHG,M,2013-03,4.074338554,
EU28,PASSCAR,TOT,PC_CHG,M,2013-04,-2.747394183,
EU28,PASSCAR,TOT,PC_CHG,M,2013-05,0.548245959,
EU28,PASSCAR,TOT,PC_CHG,M,2013-06,3.694161134,
EU28,PASSCAR,TOT,PC_CHG,M,2013-07,-0.213233918,
EU28,PASSCAR,TOT,PC_CHG,M,2013-08,-0.834862581,
EU28,PASSCAR,TOT,PC_CHG,M,2013-09,3.190934261,
EU28,PASSCAR,TOT,PC_CHG,M,2013-10,-0.083213162,
EU28,PASSCAR,TOT,PC_CHG,M,2013-11,-0.388193505,
EU28,PASSCAR,TOT,PC_CHG,M,2013-12,1.006498072,
EU28,PASSCAR,TOT,PC_CHG,M,2014-01,-3.910134282,
EU28,PASSCAR,TOT,PC_CHG,M,2014-02,3.7921514,
EU28,PASSCAR,TOT,PC_CHG,M,2014-03,0.919550773,
EU28,PASSCAR,TOT,PC_CHG,M,2014-04,1.947336052,
EU28,PASSCAR,TOT,PC_CHG,M,2014-05,-1.303983502,
EU28,PASSCAR,TOT,PC_CHG,M,2014-06,-2.103409651,
EU28,PASSCAR,TOT,PC_CHG,M,2014-07,3.427824958,
EU28,PASSCAR,TOT,PC_CHG,M,2014-08,-0.805741021,
EU28,PASSCAR,TOT,PC_CHG,M,2014-09,0.6021188,
EU28,PASSCAR,TOT,PC_CHG,M,2014-10,4.259349194,
EU28,PASSCAR,TOT,PC_CHG,M,2014-11,-2.416130972,
EU28,PASSCAR,TOT,PC_CHG,M,2014-12,-2.694756404,
EU28,PASSCAR,TOT,PC_CHG,M,2015-01,4.411814262,
EU28,PASSCAR,TOT,PC_CHG,M,2015-02,0.871936111,
EU28,PASSCAR,TOT,PC_CHG,M,2015-03,0.98517586,
EU28,PASSCAR,TOT,PC_CHG,M,2015-04,1.85323007,
EU28,PASSCAR,TOT,PC_CHG,M,2015-05,-3.661002797,
EU28,PASSCAR,TOT,PC_CHG,M,2015-06,4.387139775,
EU28,PASSCAR,TOT,PC_CHG,M,2015-07,1.583667583,
EU28,PASSCAR,TOT,PC_CHG,M,2015-08,1.142339806,
EU28,PASSCAR,TOT,PC_CHG,M,2015-09,-0.808883686,
EU28,PASSCAR,TOT,PC_CHG,M,2015-10,1.312895144,
EU28,PASSCAR,TOT,PC_CHG,M,2015-11,0.951561263,
EU28,PASSCAR,TOT,PC_CHG,M,2015-12,2.56331686,
EU28,PASSCAR,TOT,PC_CHG,M,2016-01,-2.222501406,
EU28,PASSCAR,TOT,PC_CHG,M,2016-02,0.439566202,
EU28,PASSCAR,TOT,PC_CHG,M,2016-03,0.336370172,
EU28,PASSCAR,TOT,PC_CHG,M,2016-04,1.644423486,
EU28,PASSCAR,TOT,PC_CHG,M,2016-05,0.585894398,
EU28,PASSCAR,TOT,PC_CHG,M,2016-06,-0.521951973,
EU28,PASSCAR,TOT,PC_CHG,M,2016-07,-0.484949196,
EU28,PASSCAR,TOT,PC_CHG,M,2016-08,-0.226823524,
EU28,PASSCAR,TOT,PC_CHG,M,2016-09,3.181403268,
EU28,PASSCAR,TOT,PC_CHG,M,2016-10,-2.480699679,
EU28,PASSCAR,TOT,PC_CHG,M,2016-11,-0.188859965,
EU28,PASSCAR,TOT,PC_CHG,M,2016-12,6.45673326,
EU28,PASSCAR,TOT,PC_CHG,M,2017-01,-2.286660396,
EU28,PASSCAR,TOT,PC_CHG,M,2017-02,-0.010175975,
EU28,PASSCAR,TOT,PC_CHG,M,2017-03,0.454102433,
EU28,PASSCAR,TOT,PC_CHG,M,2017-04,-2.337307205,
EU28,PASSCAR,TOT,PC_CHG,M,2017-05,3.036924689,
EU28,PASSCAR,TOT,PC_CHG,M,2017-06,-2.653170655,
EU28,PASSCAR,TOT,PC_CHG,M,2017-07,0.279600853,
EU28,PASSCAR,TOT,PC_CHG,M,2017-08,2.542735338,
EU28,PASSCAR,TOT,PC_CHG,M,2017-09,-1.015316094,
EU28,PASSCAR,TOT,PC_CHG,M,2017-10,-1.020705534,
EU28,PASSCAR,TOT,PC_CHG,M,2017-11,2.508057865,
EU28,PASSCAR,TOT,PC_CHG,M,2017-12,-0.892907237,
EU28,PASSCAR,TOT,PC_CHG,M,2018-01,2.771990129,
EU28,PASSCAR,TOT,PC_CHG,M,2018-02,0.215214611,
EU28,PASSCAR,TOT,PC_CHG,M,2018-03,-0.582030234,
EU28,PASSCAR,TOT,PC_CHG,M,2018-04,-3.191523196,
EU28,PASSCAR,TOT,PC_CHG,M,2018-05,2.110517083,
EU28,PASSCAR,TOT,PC_CHG,M,2018-06,4.569447481,
EU28,PASSCAR,TOT,PC_CHG,M,2018-07,-0.704281123,
EU28,PASSCAR,TOT,PC_CHG,M,2018-08,25.3720386,
EU28,PASSCAR,TOT,PC_CHG,M,2018-09,-40.38267363,
EU28,PASSCAR,TOT,PC_CHG,M,2018-10,12.63538335,
EU28,PASSCAR,TOT,PC_CHG,M,2018-11,4.840721305,
EU28,PASSCAR,TOT,PC_CHG,M,2018-12,-0.813419605,
EU28,PASSCAR,TOT,PC_CHG,M,2019-01,6.276834886,
EU28,PASSCAR,TOT,PC_CHG,M,2019-02,4.027468291,
EU28,PASSCAR,TOT,PC_CHG,M,2019-03,-5.06599053,
EU28,PASSCAR,TOT,PC_CHG,M,2019-04,4.657284948,
EU28,PASSCAR,TOT,PC_CHG,M,2019-05,0.238640543,
EU28,PASSCAR,TOT,PC_CHG,M,2019-06,-0.706831736,
EU28,PASSCAR,TOT,PC_CHG,M,2019-09,-30.1023908,
EU28,PASSCAR,TOT,PC_CHG,M,2019-10,10.16441094,
EU28,PASSCAR,TOT,PC_CHG,M,2019-11,4.221215266,
EU28,PASSCAR,TOT,PC_CHG,M,2019-12,8.634943711,
OECD,PASSCAR,TOT,PC_CHG,M,1973-02,0.254414948,E
OECD,PASSCAR,TOT,PC_CHG,M,1973-03,3.893916398,E
OECD,PASSCAR,TOT,PC_CHG,M,1973-04,-2.971199842,E
OECD,PASSCAR,TOT,PC_CHG,M,1973-05,-0.48251149,E
OECD,PASSCAR,TOT,PC_CHG,M,1973-06,-3.695745719,E
OECD,PASSCAR,TOT,PC_CHG,M,1973-07,-0.387034438,E
OECD,PASSCAR,TOT,PC_CHG,M,1973-08,-3.079730158,E
